time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-1.1388136057436626,-0.1801054168975491,15.625032800561033,6.229843144129301,0.08370243736030591,0.0,-1.3481620817185738,-0.43981952023888954,4.9208916581739475,-0.011657996284191051,0.06970470228315898,0.0,489.4908050091122,489.02942280567737,489.0166899956098,492.34707980946615
2.3400000000000016,-1.2213175436185069,-0.20749235514170303,15.921244459366456,6.229087485734944,0.08771797688837601,0.0,-1.4023425269293148,-0.4731355875118621,4.9526083056501236,-0.014535910319212362,0.060693973745455335,0.0,440.59970716666146,439.8573728801587,440.0840835573459,439.8458911107438
2.4000000000000017,-1.3072061574757154,-0.23692840034464632,16.22000432535637,6.228229706236608,0.09175951527493442,0.0,-1.4609670355464535,-0.5081331815206998,5.005730955999365,-0.013821424287454875,0.07814527426977419,0.0,448.1330222557235,449.55279046837603,445.8425439838542,445.9010358216658
2.4600000000000017,-1.396837418548142,-0.2685642964003753,16.523455659080057,6.227225244920861,0.09696014826453947,0.0,-1.5272159596143795,-0.5464608733840508,5.108735546499757,-0.023333938124981496,0.09981746375429906,0.0,461.5913830497741,463.3044427214451,464.8813989863106,464.1354130165488
2.520000000000002,-1.4904037691406287,-0.3024341050656027,16.831505799349234,6.225301402308975,0.10265969859877888,0.0,-1.5922006051281423,-0.5826608910380707,5.15923756606169,-0.061936127990532025,0.08299174557955757,0.0,448.80325487526375,447.44278907782564,450.38220167804553,447.247987433814
2.580000000000002,-1.588278417973165,-0.3386898275716243,17.14545447703022,6.2218942146795815,0.1080823728612863,0.0,-1.6707926333960421,-0.626202252649098,5.30487601174748,-0.04808882786487774,0.10209895446759559,0.0,477.8740280051792,479.334553249171,477.27408755831885,478.32790825157775
2.640000000000002,-1.690400944907962,-0.37729489014448164,17.46271319438605,6.218735675306046,0.11414757495209571,0.0,-1.7338163015460917,-0.660883634395585,5.270423922971286,-0.06380311007125908,0.09898296731718442,0.0,423.12811457872414,422.8691265156877,424.8151690834946,423.4632705793534
2.700000000000002,-1.7965652965590604,-0.4181239728431043,17.77923973715272,6.214503695634502,0.1204068177132891,0.0,-1.8055387719677058,-0.700427030795357,5.280233675219352,-0.08947564032194875,0.11328395057305812,0.0,437.1211411639812,438.3210361168202,439.53366914550236,437.3962941658466
2.760000000000002,-1.9069664400839166,-0.46129964366926113,18.094814364536013,6.209604181040017,0.12834832898806692,0.0,-1.8751363957949303,-0.739178284449607,5.238903342273035,-0.0693937889830918,0.1555742563930432,0.0,419.47871413512513,423.1517580225004,421.4134838877541,423.1401289933619
2.820000000000002,-2.02191643324152,-0.5070092630682467,18.409664775809052,6.205447239341392,0.1375876510248073,0.0,-1.9573508863425026,-0.7848278976520974,5.255761169663644,-0.06906054893582277,0.1506170342201656,0.0,440.9616244442901,440.5744553571855,441.2316159813509,441.25545365392776
2.880000000000002,-2.142894260799331,-0.5560483575075876,18.732065749137995,6.201657391204437,0.14746069731677558,0.0,-2.0762407703558785,-0.8501776019347387,5.48944124009696,-0.053415815669620094,0.18342130582726499,0.0,505.13585901038897,507.51763380710935,506.52645095242724,507.64800734925825
2.940000000000002,-2.2700833533768687,-0.6084548091494317,19.060653462006957,6.198667690576421,0.15861735448266145,0.0,-2.164329979921371,-0.8969519273890406,5.4632826675143376,-0.04347864269168737,0.1905583210649041,0.0,429.74411095709956,430.38351103278484,431.4002193902712,432.23698913688753
3.000000000000002,-2.4024427170015232,-0.6635537494817594,19.385745459038535,6.196228709718806,0.16976385222952395,0.0,-2.2485484801894655,-0.9398833768931641,5.373234860902508,-0.03552092513424361,0.17391808866414646,0.0,409.57081015360166,408.12437833346513,410.2861064581908,410.991146702472
3.0600000000000023,-2.5413018413153505,-0.7219057923308334,19.712745543448378,6.193764157648584,0.18067344593171963,0.0,-2.3811200574494347,-1.0053373740419265,5.525568859384044,-0.055512656774972094,0.19419633827648938,0.0,485.9282889537476,487.4747220098535,487.6084738112069,486.1116353870737
3.1200000000000023,-2.687112612004388,-0.7836319136437624,20.042074781236593,6.190474806363014,0.1923423168855889,0.0,-2.4801841390283412,-1.0524587723253755,5.452037644786812,-0.0534773134514388,0.19504395446791625,0.0,417.8989327811158,418.0123605118746,417.66404746210094,417.8393412473717
3.1800000000000024,-2.838833198630632,-0.8481301876206156,20.36584142570871,6.18697410416998,0.2039110093537797,0.0,-2.5780886393381244,-1.097742949267492,5.340328244469617,-0.07048641957118769,0.18793307300370146,0.0,404.457867445558,403.8570571590516,405.8794192995405,404.3467956118558
3.2400000000000024,-2.9979640608193012,-0.9160280231024845,20.689368168987237,6.183540639265953,0.21541126763866725,0.0,-2.7273113698822113,-1.1658091191821405,5.442818766948672,-0.03898111080645785,0.19824889877232013,0.0,474.1381947388411,474.9633106072686,473.316633644478,475.73318455262586
3.3000000000000025,-3.1659069274193428,-0.9878953593133781,21.01723061835634,6.181404524684233,0.22719249404235153,0.0,-2.871817963053327,-1.2299123354843489,5.485145488627003,-0.029581222895560994,0.19227246965826855,0.0,457.4946664297264,457.0549339013485,458.67839139919766,459.4239081664212
3.3600000000000025,-3.34177506503661,-1.0632186205783132,21.343418326396304,6.179805580724425,0.2388294933123314,0.0,-2.9913931013785406,-1.2809999398809857,5.3877697391450745,-0.021350158817498122,0.1971051176329441,0.0,412.2594094332579,412.7261427420651,414.08215229565803,414.8055557251394
3.4200000000000026,-3.52617273410037,-1.142121861138878,21.668466537391783,6.178349262653988,0.25037768502635327,0.0,-3.156212155182812,-1.3491576250935933,5.446226543996761,-0.030870050193358842,0.18107530123894647,0.0,466.0407022495793,464.81991341188467,465.1171926175456,464.3708131787557
3.4800000000000026,-3.7195297534310487,-1.2246685611757202,21.992477984559248,6.1767551167073975,0.26069534901216507,0.0,-3.289912192190855,-1.4025342416143942,5.3540698014763946,-0.019119083295402486,0.13906360890121794,0.0,419.40799587208846,415.7711893211928,416.71996856006274,417.7459137357459
3.5400000000000027,-3.920908448761603,-1.3103754330990731,22.310322318730687,6.175658383671017,0.2689126465654956,0.0,-3.4234447297242103,-1.4544693249082348,5.240819440588004,-0.016649433146303003,0.13236925625801385,0.0,409.90570344823607,409.3293047079432,410.48636303721287,410.7055476862912
3.6000000000000028,-4.130511631113621,-1.399244856781669,22.621620678842064,6.17472255811203,0.27678751422364467,0.0,-3.5640403578379884,-1.5079379058115903,5.135806356389899,-0.0135714631755916,0.1289074999963851,0.0,413.59101129721984,413.3031572791517,412.168983995289,412.44106235663395
3.660000000000003,-4.349642528292494,-1.49170010392299,22.9299204009781,6.1740853575475505,0.284409922147554,0.0,-3.7409832743423355,-1.573923434297154,5.140227827177927,-0.0052887980909449225,0.12302067934373138,0.0,450.17274007314757,449.7105316853322,449.9418898395665,450.61220429811584
3.720000000000003,-4.578669017104177,-1.5877992521715723,23.235474579887338,6.174091469787637,0.2915902367362708,0.0,-3.893913026521874,-1.62941129278443,5.044845565805143,0.009147213967449122,0.11196253028361097,0.0,418.0942146824085,417.14326714764013,417.08497857606795,418.344177815431
3.780000000000003,-4.8170609136356015,-1.6872492591776296,23.535472205689537,6.1742017267995735,0.29836955013865296,0.0,-4.053131881820521,-1.6855779940554447,4.95497582041353,-0.01973309178291449,0.11496371509662259,0.0,419.41604510522717,419.6888517325733,421.2180944710684,418.71250316900057
3.840000000000003,-5.064989532001955,-1.7900227431440296,23.829575415928893,6.173667129671738,0.3051584274546446,0.0,-4.211824479547558,-1.7402857344870644,4.84841195162484,0.006848168963257368,0.10924765989976422,0.0,414.02398839613375,413.5330633915417,413.32707812705485,415.66370986075924
3.900000000000003,-5.322844771644705,-1.896181283015857,24.11812405236914,6.17374092184537,0.3113845946211651,0.0,-4.3839820630290705,-1.7983216240208078,4.769668520553734,-0.013436423702478913,0.08961028356312262,0.0,424.9936662203779,423.3165518063146,424.8927542881223,423.14974997350316
3.960000000000003,-5.592170289522201,-2.006171226375474,24.40504005458453,6.172820109409024,0.3164974870414996,0.0,-4.593997927317126,-1.8680351790825696,4.793417740083319,-0.019471082159383965,0.07453740310174967,0.0,460.14725209179136,458.9578747437945,458.6751582076842,458.19566107242076
4.020000000000002,-5.872918774651602,-2.1199258794105464,24.689390581378124,6.171282271282985,0.32067349090220265,0.0,-4.764826753944561,-1.9239100421351718,4.684897172361345,-0.042284552784817936,0.05723730956788523,0.0,417.9035785783279,416.39645672007526,415.44137752286287,413.4354412749676
4.080000000000001,-6.164778924054511,-2.2373196186207154,24.96947995821746,6.168334413379039,0.3238671166033207,0.0,-4.964234934615947,-1.9894178739211308,4.650958138528782,-0.06857917595183843,0.043677928780308496,0.0,442.6336039331029,441.5179194812967,442.5681799025955,440.3963976367067
